Country,Channel Name,Category,Main Video Category,username,followers,Main topic,More topics,Likes,Boost Index,Engagement Rate,Engagement Rate 60days,Views,Views Avg.,Avg. 1 Day,Avg. 3 Day,Avg. 7 Day,Avg. 14 Day,Avg. 30 day,Avg. 60 day,Comments Avg,Youtube Link
IN,Goldmines Telefilms,None,Film & Animation,Goldmines Telefilms,72000000,Movies,"Entertainment,Movies",63642295.56,69,0.02244386766,0.006294404169,17652030516,850610.1662,83611.5,104979.6389,86986.75,89256.875,201000.3221,435703.1469,495.4768701,UCyoXW-Dse7fURq30EWl_CUA
CA,Justin Bieber,Gaming & Apps,Music,Justin Bieber,69400000,Music,"Music,Hip hop music,Pop music,Rhythm and blues",39350061.94,46,0.07737473163,0.008874087296,28347084231,6148176.5,,,,,,448905.5,7644.166667,UCIwFjwMjI0y7PDBVEO9-bkQ
IN,SAB TV,Gaming & Apps,Entertainment,SAB TV,69300000,Entertainment,"Entertainment,TV shows,Movies",109283010.7,70,0.002536361891,0.003490034594,80431073293,160502.8977,72827.25,112895.188,140187.5373,143057.9561,216374.8068,239781.1552,77.1249929,UC6-F5tO8uklgE9Zy8IvbdFw
,BANGTANTV,Music,Music,BANGTANTV,69100000,Pop music,"Entertainment,Music of Asia,Music,Pop music",1640737553,70,0.1005029392,0.1370058185,17072262758,6365307.161,1411121,2239180.5,2239180.5,8688835.4,9949841.946,8488977.68,36254.37243,UCLkAepWjdylmXSltofFvsYQ
KR,ibighit,Music,Music,ibighit,67300000,Music,"Entertainment,Music of Asia,Music,Pop music",636497162.1,72,0.1469190519,0.09874440221,23493409219,2975123.594,1638377.5,3204908.25,6485276,4541104.944,5417138.313,5859925.746,98952.06735,UC3IZKseVpdzPSBaWxBxundA
BR,Canal KondZilla,Music,Music,Canal KondZilla,65800000,Music,"Music,Hip hop music,Music of Latin America",116511691.1,81,0.04082935009,0.006405934147,36444038220,730263.3214,9811,15391.75,21584.57143,43921.27273,477777.3462,369797.3415,1165.754052,UCffDXn7ycAzwL2LDlbyWOTw
IN,zeetv,Gaming & Apps,Entertainment,zeetv,62100000,TV shows,"TV shows,Movies,Entertainment",37475050.79,75,0.001587676213,0.005464212717,16034166113,24789.7034,,222143.5789,246071.78,329388.528,315080.8166,338680.529,16.45302857,UCppHT7SZKKvar4Oc9J4oljQ
IN,Shemaroo Filmi Gaane,Gaming & Apps,Music,Shemaroo Filmi Gaane,60700000,Entertainment,"Music,Movies,Music of Asia,Entertainment",12480195.26,71,0.005806077944,0.001282438679,28365791631,138098.6118,8916.25,16766.81818,24047.75,31639.225,38085.36,76050.69718,60.74232344,UCP6uH_XlsxrXwZQ4DlqbqPg
US,Pinkfong Baby Shark - Kids' Songs & Stories,Music,Education,Pinkfong Baby Shark - Kids' Songs & Stories,58700000,Music,"Entertainment,Music,Movies",17219955,67,0.03473616553,0.01604579607,31514954950,1353212.727,8062,91807.25,152501.8889,188689.0625,903627.5,934502.1899,5.004393673,UCcdwLMPsaU2ezNSJU1nFoBQ
US,Dude Perfect,Gaming & Apps,Sports,Dude Perfect,57800000,Lifestyle,Lifestyle,244293352.9,82,0.903419027,0.4385109202,14560770809,62768767.25,,,7017878,7017878,33821451.67,24476021.4,36144.07884,UCRijo3ddMTht_IHyNSNXpNQ
US,Movieclips,Gaming & Apps,Film & Animation,Movieclips,57300000,Movies,"Entertainment,Movies",39953044.15,72,0.002600566789,0.002025743308,58434633172,81556.07136,2206.2,2206.2,8792.666667,35615.54412,86779.78205,114986.9206,65.46459463,UC3gNmTGu-TTbFPpfSs5kNkg
IN,ChuChu TV Nursery Rhymes & Kids Songs,Music,Education,ChuChu TV Nursery Rhymes & Kids Songs,57100000,Movies,"Music,Movies,Entertainment",31942735,78,0.2827540069,0.02771573228,38747673464,14184379.75,144947,144947,175419,300547.2,850792.8333,1518682.793,0.05,UCBnZ16ahKA2DZ_T5W0FPUXg
US,Marshmello,Music,Music,Marshmello,55500000,Electronic music,"Music,Hip hop music,Pop music,Electronic music",51156331.51,73,0.1114473014,0.005434907422,13279526225,2716910.5,,,,85746,162863.5,167606.5,5497.365672,UCEdvpU2pFRCVqU6yIPyTpMQ
IN,Colors TV,Gaming & Apps,Entertainment,Colors TV,53400000,Movies,"TV shows,Movies,Entertainment",182929448,73,0.004375592405,0.001515210034,50613413464,298656.9357,73708.5,76024.61905,78609.0597,78609.0597,78609.0597,78609.0597,93.51631393,UC55IWqFLDH1Xp7iu1_xknRA
IN,Wave Music,Music,Music,Wave Music,52800000,Music,"Entertainment,Music,Music of Asia,Movies",135816576.6,70,0.01412093921,0.01016007807,36796548363,381289.2333,,200310.5,120323.6,386048.5455,219288.7813,528557.0789,624.737432,UC22nIfOTM7KLIQuFGMKzQbg
,EminemMusic,Gaming & Apps,Music,EminemMusic,52600000,Hip hop music,"Entertainment,Music,Hip hop music",45500762.85,27,0.3721952499,0.06292054462,23404734521,15251728.5,,,,,2965496,2965496,16781.02941,UCfM3zsQsOnfWNUppiycmBuw
IN,Aaj Tak,Gaming & Apps,News & Politics,Aaj Tak,52300000,Society,Society,204913414.4,67,0.002471868169,0.001271687521,19574295579,68319.62264,32979.65193,35508.87255,38195.90909,44029.7906,75312.6497,65271.83708,159.2123709,UCt4t-jeY85JegMlZ-E5UWtA
,Ed Sheeran,Music,Music,Ed Sheeran,52100000,Hip hop music,"Music,Hip hop music,Pop music,Rock music",97976609.8,82,0.4241894083,0.02733122937,27642363836,17368940.5,,,,,,1019705.6,9184.475,UC0C-w0YjGpqDXGB8IHb662A
IN,Tips Official,Gaming & Apps,Music,Tips Official,52000000,Music,"Music,Music of Asia",35849829.85,67,0.05170590294,0.01465263438,27298793597,711603.375,90341,672895,388348.3333,490603.4118,600848.2742,748163.4914,655.464497,UCJrDMFOdv1I2k8n9oK_V21w
IN,Sony Music India,Music,Music,Sony Music India,51600000,Pop music,"Music,Music of Asia,Pop music",406235612.4,74,0.1605030218,0.02333485665,24301972405,3160971.333,121123.5,198616.8,198282,947168.8421,915714.2791,1065197.646,7214.261218,UC56gTxNs4f9xZ7Pa2i5xNzg
,Ariana Grande,,Pop music,Ariana Grande,51500000,Pop music,"Music,Pop music",44484407.8,33,0.2419829098,0.006166562263,21945548174,6972101,0,0,0,0,0,0,12890.23188,UC9CoOnJkIBMdeijd9qYoT_g
IN,T-Series Bhakti Sagar,Gaming & Apps,Music,T-Series Bhakti Sagar,51300000,Music,"Music,Music of Asia",27470145.64,68,0.005713600124,0.000698177949,23663272345,57639.0676,3746.666667,11400.54545,17000.30556,22836.98876,27206.46995,34544.42493,109.4447941,UCaayLD9i5x4MmIoVZxXSv_g
,El Reino Infantil,Music,Music,El Reino Infantil,50900000,Entertainment,"Music,Movies,Entertainment",11453139.1,75,0.06828118103,0.0123738203,49013318189,2628394.493,186470,82779.33333,76331.8,104096.2727,316959.8696,603554.8636,8.461165049,UCK1i2UviaXLUNrZlAFpw_jA
US,LooLoo Kids - Nursery Rhymes and Children's Songs,Music,Music,LooLoo Kids - Nursery Rhymes and Children's Songs,49400000,Entertainment,"Music,Movies,Entertainment",25323367.15,66,0.2328456656,0.01971164589,28700714072,18526700.5,,62846,206363.5,176466.625,371785.1364,927003.6,29.62738854,UC4NALVCmcmL5ntpV0thoH6w
IN,YRF,Gaming & Apps,Music,YRF,46900000,Music of Asia,"Music,Movies,Music of Asia,Entertainment",230841570.4,72,0.1139669104,0.07961776068,28692968075,1160703,123821.6667,122221.7778,1537511.538,4243331.821,2825437.068,3650802.256,3818.832589,UCbTLwN10NoCU4WDzLf1JMOA
,Taylor Swift,Gaming & Apps,Music,Taylor Swift,46800000,Music,"Music,Pop music",22039543.26,60,0.09257444957,0.002608205556,25296371488,3935723,0,0,0,0,0,0,5452.68,UCqECaJ8Gagnn7YCbPEzWH6g
US,JuegaGerman,Gaming & Apps,Gaming,JuegaGerman,45900000,Gaming,"Gaming,Action game,Action-adventure game,Entertainment",641782272.8,82,0.09530302182,0.06535335342,13594315965,5479511.75,,,3191661.667,2530465.143,2008041.571,2644449.714,25812.18868,UCYiGq8XF7YQD00x7wAd62Zg
US,Billie Eilish,Gaming & Apps,Music,Billie Eilish,45900000,Music,"Independent music,Music,Pop music",37371320.82,16,0.5631284655,0.01850983777,11810491835,18540721.25,0,0,0,0,0,0,37181.53571,UCiGm_E4ZwYSHV3bcW1pnSeQ
MX,Badabun,Beauty & Fashion,Entertainment,Badabun,45600000,Entertainment,"Entertainment,Lifestyle,Society",288740569.4,68,0.01539089433,0.0009546480536,18491954095,196296.8346,3937.684211,4601.830769,4961.656977,5286.715686,6600.899263,19564.10533,1516.981331,UCYWOjHweP2V-8kGKmmAmQJQ
SV,Fernanfloo,Gaming & Apps,Gaming,Fernanfloo,45100000,Action game,"Entertainment,Action game,Gaming,Action-adventure game",937427149.9,82,0.5792848583,0.0417041895,9934602477,30384570,0,0,0,0,0,0,148091.5714,UCV4xOVpbcV8SdueDCOxLXtQ
IN,Infobells - Hindi,Gaming & Apps,Education,Infobells - Hindi,44700000,Music,"Music,Movies,Entertainment",24257065.2,62,0.3034212901,0.04097265615,25062652229,7839576,42190,42190,42190,640010.5,1909057.2,1743032.778,68.36170213,UC1ciY6kR3yj3kaKZ6R7ewAg
BR,Felipe Neto,Gaming & Apps,Entertainment,Felipe Neto,44200000,Entertainment,"Entertainment,Gaming,Lifestyle,Movies",763318297,79,0.0450043859,0.02820004915,15287605140,2639779.769,479430,608169.4286,851860.7273,866177.3704,1027319.075,1014900.596,10482.12133,UCV306eHqgo0LvBf3Mh36AHg
,whinderssonnunes,Gaming & Apps,Comedy,whinderssonnunes,43800000,Technology,"Lifestyle,Technology",196137065.7,82,0.06047242346,0.02908271171,4101958915,2871914.5,888052,888052,888052,888052,888052,888052,8584.107955,UC3KQ5GWANYF8lChqjZpXsQw
US,BRIGHT SIDE,Science & Tech,Howto & Style,BRIGHT SIDE,43700000,Lifestyle,"Entertainment,Lifestyle,Movies",36932146.78,68,0.01143719376,0.002251436213,9969944772,395681.0212,31853,50485.57143,50726.31579,53092.58537,64779.45556,89134.58192,950.0900288,UC4rlAVgAK0SGk-yTfe48Qpw
CL,HolaSoyGerman.,Music,Entertainment,HolaSoyGerman.,43300000,Entertainment,"Entertainment,Movies",222616795.2,59,1.018686754,0.04089660878,4725838896,56337958,0,0,0,0,0,0,133934.96,UCZJ7m7EnCNodqnu5SAtg8eQ
BR,Você Sabia?,Gaming & Apps,Entertainment,Você Sabia?,43100000,Entertainment,"Entertainment,Lifestyle",449621753.4,75,0.06598467931,0.03863985726,7206933910,3441983.4,,773250,650360,624975.3333,994299.5,1300165.182,13671.02937,UCj0O6W8yDuLg3iraAXKgCrQ
US,Katy Perry,Gaming & Apps,Music,Katy Perry,43000000,Music,"Music,Pop music",5322828.259,57,0.03280296472,0.003661531476,23815643998,1049132,,,,,,109411.25,2540.344828,UCYvmuw-JtVrTZQ-7Y4kd63Q
,SonyMusicIndiaVEVO,Music,Music,SonyMusicIndiaVEVO,42300000,Music of Asia,"Music,Movies,Music of Asia,Pop music",117320899.9,70,0.09893292202,0.003560178666,23588674274,926225,,,37575.5,25537.07692,41691.6,111150.8438,613.1919771,UC3MLnJtqc_phABBriLRhtgQ
NO,Alan Walker,Music,Music,Alan Walker,42000000,Music,"Music,Pop music,Electronic music",55641776.54,75,0.1715227456,0.02276006254,11617072443,4189688.75,,,,765318,582074.6667,768548.4444,8457.615385,UCJrOtniJ0-NWz37R30urifQ
PR,Bad Bunny,Music,Music,Bad Bunny,41600000,Music,"Music,Hip hop music,Music of Latin America",138038669.5,68,2.614865241,1.324981013,22382018623,127605799,,,,68777316,68777316,53835227.96,29218.49495,UCmBA_wu8xGg1OfOkfW13Q0Q
US,Like Nastya Show,,Entertainment,Like Nastya Show,41300000,Lifestyle,"Music,Lifestyle,Hobby",39269151.6,80,0.3795535109,0.008066785832,18673777146,15267910.67,,17459,233881,144042,164313.6923,266031.5,0,UCS94J1s6-qc8v7btCdS2pNg
BY,A4,Beauty & Fashion,Gaming,A4,40600000,Lifestyle,"Entertainment,Lifestyle,Technology,Movies",766852538,61,0.466893403,0.2858316093,15999397373,22298424.94,,6596001,7241542.25,8166221.75,9195432.118,10282514.64,97244.64557,UC2tsySbe9TNrI-xh2lximHA
RU,Get Movies,Gaming & Apps,Shows,Get Movies,40500000,Entertainment,"Entertainment,TV shows,Movies",16319224.4,78,0.02261004586,0.008244797108,28323109702,970253.4333,39008.5,365321.4167,346456.05,229318.9459,190846.9831,329734.1111,6.457063712,UClZkHt2kNIgyrTTPnSQV3SA
IN,Speed Records,Gaming & Apps,Music,Speed Records,40500000,Music of Asia,"Music of Asia,Music",155670991.2,70,0.02748122239,0.005024386671,24158005861,155542.6113,11633,27105.66667,77903.65,73897.29167,170820.4028,186988.784,1219.038023,UCOsyDsO5tIt-VZ1iwjdQmew
,elrubiusOMG,Gaming & Apps,Comedy,elrubiusOMG,40400000,Action game,"Gaming,Action game,Action-adventure game,Role-playing video game",814895443,83,0.3074254902,0.02988382486,7469679920,16593905,0,0,0,0,0,0,51426.46341,UCXazgXDIYyWH-yXLAkcrFxw
PH,ABS-CBN Entertainment,None,Entertainment,ABS-CBN Entertainment,39800000,TV shows,"Entertainment,TV shows,Movies",240442177.4,73,0.003950890511,0.001973240694,46854726788,140689.8486,61180.93103,77417.91045,91141.23507,84420.98266,87304.36215,76877.0495,103.9998134,UCstEtN0pgOmCf02EdXsGChw
,Rihanna,Fashion,Entertainment,Rihanna,39400000,Music,"Music,Pop music",1205009.12,42,0.02802958325,0.0004082329949,19885240007,846463,0,0,0,0,0,0,831.1,UCcgqSM4YEo5vVQpqwN-MaNw
US,Little Baby Bum - Nursery Rhymes & Kids Songs,Music,Education,Little Baby Bum - Nursery Rhymes & Kids Songs,39200000,Entertainment,"Entertainment,Music,Movies",5749294.194,78,0.0221789287,0.0184218932,36748994170,792125.3333,25032.5,69746.75,268456.05,410841.6341,426330.2879,719102.0496,11.81119465,UCKAqou7V9FAWXpZd9xtOg3Q
MX,Luisito Comunica,Beauty & Fashion,Comedy,Luisito Comunica,39000000,Lifestyle,Lifestyle,247337977.2,75,0.1285906586,0.07979246709,7572635123,6223747,,1829680,3185332,3363754.2,2632093,2867778.88,17264.92415,UCECJDeK0MNapZbpaOzxrUPA
RU,Маша и Медведь,None,Film & Animation,Маша и Медведь,38300000,Movies,"Movies,Entertainment",23751378.74,77,0.1447931174,0.05442446148,32512871141,5530571.5,,1370135,1059747.667,1337818.571,1403322.133,2058851.968,0,UCRv76wLBC73jiP7LX4C3l8Q
US,TheEllenShow,None,Entertainment,TheEllenShow,38300000,Entertainment,"Entertainment,TV shows,Movies",167231088.8,81,0.01457309396,0.01233009319,22274035516,383303.0936,,12162.8,13738.04762,41222.10526,61318.82192,460233.901,332.9654702,UCp0hYYBW6IMayGgR-WeoCvQ
IN,Shemaroo,Music,Entertainment,Shemaroo,38200000,Movies,"Entertainment,TV shows,Movies",19334895.6,69,0.01185120334,0.009152597788,20326343958,292699.6083,472591.75,242466.5,182415.6053,318176.9167,389478.3486,347564.3776,51.6451767,UCF1JIbMUs6uqoZEY1Haw0GQ
IN,Voot Kids,,Entertainment,Voot Kids,38100000,Entertainment,"Movies,TV shows,Entertainment",46360335.99,51,0.09887838175,0.1207710692,17243982736,4136043.333,26555,1309208,1824388.515,1679224.028,2486546.252,3656633.905,18.61297297,UCJg19noZp7-BYIGvypu_cow
BR,Luccas Neto,Beauty & Fashion,People & Blogs,Luccas Neto,37500000,Lifestyle,"Entertainment,TV shows,Lifestyle,Movies",156622828.8,75,0.1202708256,0.02137783215,20208165033,6212180.363,,196756,401265,374630.3333,463936.5714,716551.1379,364.9545126,UC_gV70G_Y51LTa3qhu8KiEA
BR,GR6 EXPLODE,Music,Music,GR6 EXPLODE,37500000,Music of Latin America,"Music of Latin America,Hip hop music,Music",245579644.7,75,0.07799352786,0.01940763332,23660684066,1665857.182,62466,70089.66667,98606.57143,336731.4286,363677.7727,667434.6341,1047.185363,UCNUQK9mQoqi4yNXw2_Rj6SA
US,xxxtentacion,,Music,xxxtentacion,37400000,Hip hop music,"Music,Hip hop music,Pop music,Electronic music",33550305.4,65,0.1648996322,0.0383111463,9632080442,6642087.75,,,,,480777.8889,1147972.667,18591.93976,UCM9r1xn6s30OnlJWb-jc3Sw
IN,Ishtar Music,Gaming & Apps,Music,Ishtar Music,37400000,Music of Asia,"Music,Music of Asia",18094604,62,0.0186212808,0.0008246402169,14749662467,126009.3542,6042,15686.5,24412.5,27083.85714,25126.58333,26636.22642,235.4616205,UCWi_65E_L8tQZ34C6wVAlpQ
,One Direction,Gaming & Apps,Music,One Direction,37200000,Music,"Music,Pop music",18852717,33,0.1488201204,0.003348267204,12577465005,1374397,0,0,0,0,0,0,4474.54,UCb2HGwORFBo94DmRx4oLzow
US,Kimberly Loaiza,Gaming & Apps,People & Blogs,Kimberly Loaiza,36900000,Lifestyle,"Lifestyle,Technology",240742149.4,69,0.5432478694,0.2826760257,4188413314,25171683.25,,,6833904,7232641,6437136,9154056.167,96580.60465,UCQZfFRohQ7UX-0CdXl-6pwQ
TH,WorkpointOfficial,None,Entertainment,WorkpointOfficial,36800000,Entertainment,"Entertainment,TV shows,Movies",80346776.67,76,0.003825047055,0.002535183505,33437272309,91303.1662,22960.33333,21708.27,56645.52736,56771.34653,77479.05625,91899.92735,79.8426244,UC3ZkCd7XtUREnjjt3cyY_gg
,Shakira,,People & Blogs,Shakira,36700000,Pop music,"Music,Pop music,Music of Latin America",16923109.41,82,0.1202583643,0.04663995006,23356797129,894883.5,,,316558,316558,293879.4,1644056.143,2526.352941,UCYLNGLIzMhRTi6ZOLjAPSmw
US,Daddy Yankee,Music,Music,Daddy Yankee,36600000,Pop music,"Music,Hip hop music,Electronic music,Music of Latin America,Pop music",188506752.5,72,1.733848591,0.01569977701,20194962867,34904111.25,,,,,70521,98956,17001.93939,UC9TO_oo4c_LrOiKNaY6aysA
US,Toys and Colors,,Entertainment,Toys and Colors,36300000,Lifestyle,"Hobby,Lifestyle,Entertainment",50988592.12,79,0.6518068848,0.09428855622,40261342099,27828993.05,,397653,337525.6667,1325536.714,2690516.067,3359176.967,0,UCgFXm4TI8htWmCyJ6cVPG_A
IN,T-Series,Gaming & Apps,Music,T-Series,220000000,Music of Asia,"Entertainment,Music of Asia,Music,Movies",1602680172,83,0.03346313133,0.01087948347,195660744416,2095329.132,152244.8333,2134569.625,1809830.395,2306178.205,1676329.841,2295416.145,4493.984146,UCq-Fj5jknLsUf-MWSy4_brA
US,ABCkidTV - Nursery Rhymes,Gaming & Apps,Education,ABCkidTV - Nursery Rhymes,138000000,Movies,"Entertainment,Music,Movies",220990134.6,63,0.6417156983,0.1160036839,133025325473,70271260.25,1837916,1837916,4891832,7052576.5,12654329.67,15722844.71,146.7002519,UCbCmjCuTUZos6Inko4u57UQ
IN,SET India,Gaming & Apps,Shows,SET India,137000000,Movies,"Entertainment,TV shows,Music,Movies",174875242.6,79,0.001206269923,0.002365692535,121741739317,109572.8784,,586040,280127.6364,343788.1333,353601.8571,322033.6102,76.24431635,UCpEhnqL0y41EpW2TvWAHD7Q
US,PewDiePie,Gaming & Apps,Gaming,PewDiePie,111000000,Lifestyle,"Gaming,Action game,Lifestyle,Action-adventure game",2191405542,88,0.06342612745,0.044846075,28424113942,7718344.847,,,3497395,3094440.4,3620273.5,4454119.625,35839.78135,UC-lHJZR3Gqxm24_Vd_AJ5Yw
US,MrBeast,Gaming & Apps,Entertainment,MrBeast,98100000,Lifestyle,"Entertainment,Lifestyle,Technology",1731833461,60,0.7292095496,0.5702702245,16242634269,98762497.25,,,29941021,29941021,29941021,53434733,113432.3737,UCX6OQ3DkcsbYNE6H8uQQuVA
US,Like Nastya,,People & Blogs,Like Nastya,97300000,Hobby,"Lifestyle,Hobby",280877652.4,79,1.026760674,0.2313880596,80111555805,138163704.5,,3946868,5829929,9480138.25,13756907.67,22108751.05,0.2924901186,UCJplp5SjeGSdVdwsfb9Q7lQ
US,✿ Kids Diana Show,Gaming & Apps,Entertainment,✿ Kids Diana Show,97200000,Lifestyle,"Lifestyle,Hobby",235190437.5,67,0.6903417751,0.2438531205,77340155581,86417353.25,,,7539489.5,9148087.75,14347388.63,23467097.44,0,UCk8GzjMOrta8yxDcKfylJYw
,WWE,Sports,Sports,WWE,89400000,Lifestyle,"Entertainment,Lifestyle,Professional wrestling,Sports,Performing arts",543800874.3,80,0.004329158473,0.003562268335,69794363750,392017.6973,98427.9375,168984.3483,254107.7487,260165.9858,265323.9172,309149.2579,589.7659726,UCJ5v_MCY6GNUBTO8-D3XoAg
IN,Zee Music Company,Music,Music,Zee Music Company,85500000,Pop music,"Music of Asia,Music,Pop music",210395355.3,76,0.02993941547,0.02168758554,48162039794,1106508.693,18710,1631243.167,1367778.88,1800404.038,2142683.917,1819933.247,1771.24427,UCFFbwnve3yF62-tVXkTyHqg
US,Vlad and Niki,,Entertainment,Vlad and Niki,83500000,Hobby,"Lifestyle,Hobby",146245435.4,82,0.9763812138,0.1210662691,65143080313,108949716.5,,4354700,3010898,3141540.75,6909962.375,9793168.6,0,UCvlE5gTbOvjiolFlEm-c_Ow
US,5-Minute Crafts,Gaming & Apps,Howto & Style,5-Minute Crafts,77000000,Lifestyle,"Lifestyle,Hobby",158230212.5,73,0.03006077105,0.005156170518,22655274758,2045771.366,60823,84666,112501.0952,170384.5854,216460.3176,367451.012,726.3124811,UC295-Dw_tDNtZXFeAPAW6Aw
KR,BLACKPINK,Gaming & Apps,People & Blogs,BLACKPINK,75100000,Music,"Entertainment,Music of Asia,Music,Pop music",617573972,69,0.5474905645,0.06525831839,24247825120,17409820,,,,,,3201574,135847.3013,UCOmHUn--16B90oW2L6FRR3A
IN,Goldmines Telefilms,None,Film & Animation,Goldmines Telefilms,72000000,Movies,"Entertainment,Movies",63642295.56,69,0.02244386766,0.006294404169,17652030516,850610.1662,83611.5,104979.6389,86986.75,89256.875,201000.3221,435703.1469,495.4768701,UCyoXW-Dse7fURq30EWl_CUA
CA,Justin Bieber,Gaming & Apps,Music,Justin Bieber,69400000,Music,"Music,Hip hop music,Pop music,Rhythm and blues",39350061.94,46,0.07737473163,0.008874087296,28347084231,6148176.5,,,,,,448905.5,7644.166667,UCIwFjwMjI0y7PDBVEO9-bkQ
IN,SAB TV,Gaming & Apps,Entertainment,SAB TV,69300000,Entertainment,"Entertainment,TV shows,Movies",109283010.7,70,0.002536361891,0.003490034594,80431073293,160502.8977,72827.25,112895.188,140187.5373,143057.9561,216374.8068,239781.1552,77.1249929,UC6-F5tO8uklgE9Zy8IvbdFw
,BANGTANTV,Music,Music,BANGTANTV,69100000,Pop music,"Entertainment,Music of Asia,Music,Pop music",1640737553,70,0.1005029392,0.1370058185,17072262758,6365307.161,1411121,2239180.5,2239180.5,8688835.4,9949841.946,8488977.68,36254.37243,UCLkAepWjdylmXSltofFvsYQ
KR,ibighit,Music,Music,ibighit,67300000,Music,"Entertainment,Music of Asia,Music,Pop music",636497162.1,72,0.1469190519,0.09874440221,23493409219,2975123.594,1638377.5,3204908.25,6485276,4541104.944,5417138.313,5859925.746,98952.06735,UC3IZKseVpdzPSBaWxBxundA
BR,Canal KondZilla,Music,Music,Canal KondZilla,65800000,Music,"Music,Hip hop music,Music of Latin America",116511691.1,81,0.04082935009,0.006405934147,36444038220,730263.3214,9811,15391.75,21584.57143,43921.27273,477777.3462,369797.3415,1165.754052,UCffDXn7ycAzwL2LDlbyWOTw
IN,zeetv,Gaming & Apps,Entertainment,zeetv,62100000,TV shows,"TV shows,Movies,Entertainment",37475050.79,75,0.001587676213,0.005464212717,16034166113,24789.7034,,222143.5789,246071.78,329388.528,315080.8166,338680.529,16.45302857,UCppHT7SZKKvar4Oc9J4oljQ
